Order ID,Order Name,Created at,Financial Status,Customer ID,Total Price,Subtotal Price,Total Discounts,Shipping Cost,Total Tax,Lineitem quantity,Lineitem sku,Lineitem price,Lineitem total price,Lineitem name,Refund ID,Risk Level,Net Revenue,Fulfillment Cost,Contribution Margin,Order Year,Order Month,Order week,Days Since Order,First Purchase,Variant SKU,Cost per item,Lineitem COGS,Lineitem Gross Profit,Gross Margin %
110460440,#ORD60440,2025-12-25,paid,1362,610.0,500,30,50,90.0,2,HERB001,250,500,Amla Hair Oil,0,low,580.0,140.0,530.0,2025,12,52,19,2025-11-29,HERB001,160,320,180,36.0
110460441,#ORD60441,2025-12-08,paid,1177,252.4,180,30,70,32.4,2,HERB004,90,180,Sandalwood Soap,0,high,222.4,102.4,152.4,2025,12,50,36,2025-11-20,HERB004,50,100,80,44.44444444444444
110460442,#ORD60442,2025-12-01,paid,1114,849.6,720,50,50,129.6,4,HERB002,180,720,Neem Face Wash,0,high,799.6,179.6,749.6,2025,12,49,43,2025-12-01,HERB002,110,440,280,38.88888888888889
110460444,#ORD60444,2025-12-22,paid,1471,262.4,180,0,50,32.4,1,HERB002,180,180,Neem Face Wash,0,high,262.4,82.4,212.39999999999998,2025,12,52,22,2025-12-22,HERB002,110,110,70,38.88888888888889
110460445,#ORD60445,2025-12-17,paid,1075,1230.0,1000,0,50,180.0,4,HERB001,250,1000,Amla Hair Oil,0,medium,1230.0,230.0,1180.0,2025,12,51,27,2025-11-09,HERB001,160,640,360,36.0
110460446,#ORD60446,2025-12-12,paid,1258,374.0,300,30,50,54.0,1,HERB003,300,300,Tulsi Shampoo,0,medium,344.0,104.0,294.0,2025,12,50,32,2025-12-12,HERB003,190,190,110,36.666666666666664
110460447,#ORD60447,2025-12-11,paid,1031,571.0,450,30,70,81.0,5,HERB004,90,450,Sandalwood Soap,0,low,541.0,151.0,471.0,2025,12,50,33,2025-12-08,HERB004,50,250,200,44.44444444444444
110460448,#ORD60448,2025-12-31,paid,1322,345.0,250,20,70,45.0,1,HERB001,250,250,Amla Hair Oil,0,low,325.0,115.0,255.0,2025,12,1,13,2025-11-26,HERB001,160,160,90,36.0
110460449,#ORD60449,2025-12-09,paid,1475,519.2,440,30,30,79.2,2,HERB005,220,440,Aloe Vera Gel,0,high,489.20000000000005,109.2,459.20000000000005,2025,12,50,35,2025-12-02,HERB005,140,280,160,36.36363636363637
110460450,#ORD60450,2025-12-12,paid,1449,269.6,220,20,30,39.6,1,HERB005,220,220,Aloe Vera Gel,0,high,249.60000000000002,69.6,219.60000000000002,2025,12,50,32,2025-11-28,HERB005,140,140,80,36.36363636363637
110460451,#ORD60451,2025-12-14,paid,1349,1102.0,900,30,70,162.0,5,HERB002,180,900,Neem Face Wash,0,medium,1072.0,232.0,1002.0,2025,12,50,30,2025-11-12,HERB002,110,550,350,38.88888888888889
110460452,#ORD60452,2025-12-30,paid,1162,232.4,180,50,70,32.4,1,HERB002,180,180,Neem Face Wash,0,low,182.4,102.4,112.4,2025,12,1,14,2025-11-15,HERB002,110,110,70,38.88888888888889
110460453,#ORD60453,2025-12-06,paid,1161,434.8,360,20,30,64.8,4,HERB004,90,360,Sandalwood Soap,0,high,414.8,94.8,384.8,2025,12,49,38,2025-11-16,HERB004,50,200,160,44.44444444444444
110460454,#ORD60454,2025-12-22,paid,1376,318.6,270,50,50,48.6,3,HERB004,90,270,Sandalwood Soap,0,medium,268.6,98.6,218.60000000000002,2025,12,52,22,2025-11-15,HERB004,50,150,120,44.44444444444444
110460455,#ORD60455,2025-12-19,paid,1286,222.4,180,20,30,32.4,1,HERB002,180,180,Neem Face Wash,0,high,202.4,62.4,172.4,2025,12,51,25,2025-11-12,HERB002,110,110,70,38.88888888888889
110460456,#ORD60456,2025-12-16,paid,1282,1092.0,900,20,50,162.0,3,HERB003,300,900,Tulsi Shampoo,0,medium,1072.0,212.0,1022.0,2025,12,51,28,2025-11-21,HERB003,190,570,330,36.666666666666664
110460457,#ORD60457,2025-12-24,paid,1494,935.0,750,0,50,135.0,3,HERB001,250,750,Amla Hair Oil,0,medium,935.0,185.0,885.0,2025,12,52,20,2025-12-12,HERB001,160,480,270,36.0
110460458,#ORD60458,2025-12-23,pending,1375,531.0,450,50,50,81.0,5,HERB004,90,450,Sandalwood Soap,0,medium,481.0,131.0,431.0,2025,12,52,21,2025-12-23,HERB004,50,250,200,44.44444444444444
110460459,#ORD60459,2025-12-16,paid,1003,212.4,180,30,30,32.4,1,HERB002,180,180,Neem Face Wash,0,low,182.4,62.4,152.4,2025,12,51,28,2025-12-16,HERB002,110,110,70,38.88888888888889
110460460,#ORD60460,2025-12-31,pending,1137,738.0,600,0,30,108.0,2,HERB003,300,600,Tulsi Shampoo,0,medium,738.0,138.0,708.0,2025,12,1,13,2025-11-18,HERB003,190,380,220,36.666666666666664
110460461,#ORD60461,2025-12-28,paid,1037,1446.0,1200,0,30,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,medium,1446.0,246.0,1416.0,2025,12,52,16,2025-12-28,HERB003,190,760,440,36.666666666666664
110460462,#ORD60462,2025-12-29,paid,1285,1200.0,1000,50,70,180.0,4,HERB001,250,1000,Amla Hair Oil,0,high,1150.0,250.0,1080.0,2025,12,1,15,2025-12-29,HERB001,160,640,360,36.0
110460464,#ORD60464,2025-12-07,pending,1489,106.2,90,30,30,16.2,1,HERB004,90,90,Sandalwood Soap,0,low,76.2,46.2,46.2,2025,12,49,37,2025-12-07,HERB004,50,50,40,44.44444444444444
110460465,#ORD60465,2025-12-19,paid,1299,677.2,540,30,70,97.2,3,HERB002,180,540,Neem Face Wash,0,low,647.2,167.2,577.2,2025,12,51,25,2025-12-19,HERB002,110,330,210,38.88888888888889
110460466,#ORD60466,2025-12-16,paid,1295,1078.4,880,30,70,158.4,4,HERB005,220,880,Aloe Vera Gel,0,medium,1048.4,228.4,978.4000000000001,2025,12,51,28,2025-12-16,HERB005,140,560,320,36.36363636363637
110460467,#ORD60467,2025-12-21,paid,1213,1132.0,900,0,70,162.0,3,HERB003,300,900,Tulsi Shampoo,0,low,1132.0,232.0,1062.0,2025,12,51,23,2025-11-07,HERB003,190,570,330,36.666666666666664
110460468,#ORD60468,2025-12-04,pending,1119,374.0,300,30,50,54.0,1,HERB003,300,300,Tulsi Shampoo,0,medium,344.0,104.0,294.0,2025,12,49,40,2025-11-13,HERB003,190,190,110,36.666666666666664
110460469,#ORD60469,2025-12-20,paid,1121,687.2,540,0,50,97.2,3,HERB002,180,540,Neem Face Wash,0,high,687.2,147.2,637.2,2025,12,51,24,2025-11-22,HERB002,110,330,210,38.88888888888889
110460470,#ORD60470,2025-12-20,paid,1403,289.6,220,0,30,39.6,1,HERB005,220,220,Aloe Vera Gel,0,medium,289.6,69.6,259.6,2025,12,51,24,2025-11-19,HERB005,140,140,80,36.36363636363637
110460471,#ORD60471,2025-12-26,paid,1051,232.4,180,30,50,32.4,1,HERB002,180,180,Neem Face Wash,0,medium,202.4,82.4,152.4,2025,12,52,18,2025-12-26,HERB002,110,110,70,38.88888888888889
110460472,#ORD60472,2025-12-29,paid,1044,1456.0,1200,30,70,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,medium,1426.0,286.0,1356.0,2025,12,1,15,2025-11-24,HERB003,190,760,440,36.666666666666664
110460473,#ORD60473,2025-12-03,paid,1046,758.8,660,50,30,118.8,3,HERB005,220,660,Aloe Vera Gel,0,low,708.8,148.8,678.8,2025,12,49,41,2025-12-03,HERB005,140,420,240,36.36363636363637
110460474,#ORD60474,2025-12-23,paid,1132,590.0,500,50,50,90.0,2,HERB001,250,500,Amla Hair Oil,0,medium,540.0,140.0,490.0,2025,12,52,21,2025-12-23,HERB001,160,320,180,36.0
110460475,#ORD60475,2025-12-15,paid,1251,299.6,220,30,70,39.6,1,HERB005,220,220,Aloe Vera Gel,0,medium,269.6,109.6,199.60000000000002,2025,12,51,29,2025-11-18,HERB005,140,140,80,36.36363636363637
110460476,#ORD60476,2025-12-01,paid,1371,334.0,300,50,30,54.0,1,HERB003,300,300,Tulsi Shampoo,0,low,284.0,84.0,254.0,2025,12,49,43,2025-11-24,HERB003,190,190,110,36.666666666666664
110460477,#ORD60477,2025-12-16,paid,1027,275.0,250,50,30,45.0,1,HERB001,250,250,Amla Hair Oil,0,medium,225.0,75.0,195.0,2025,12,51,28,2025-11-08,HERB001,160,160,90,36.0
110460480,#ORD60480,2025-12-18,paid,1480,289.6,220,20,50,39.6,1,HERB005,220,220,Aloe Vera Gel,0,high,269.6,89.6,219.60000000000002,2025,12,51,26,2025-12-18,HERB005,140,140,80,36.36363636363637
110460482,#ORD60482,2025-12-31,pending,1265,374.0,300,50,70,54.0,1,HERB003,300,300,Tulsi Shampoo,0,low,324.0,124.0,254.0,2025,12,1,13,2025-11-07,HERB003,190,190,110,36.666666666666664
110460483,#ORD60483,2025-12-02,pending,1344,338.6,270,30,50,48.6,3,HERB004,90,270,Sandalwood Soap,0,high,308.6,98.6,258.6,2025,12,49,42,2025-12-02,HERB004,50,150,120,44.44444444444444
110460484,#ORD60484,2025-12-21,paid,1427,1790.0,1500,30,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,low,1760.0,320.0,1710.0,2025,12,51,23,2025-12-21,HERB003,190,950,550,36.666666666666664
110460485,#ORD60485,2025-12-19,paid,1319,551.0,450,30,50,81.0,5,HERB004,90,450,Sandalwood Soap,0,low,521.0,131.0,471.0,2025,12,51,25,2025-11-20,HERB004,50,250,200,44.44444444444444
110460486,#ORD60486,2025-12-27,paid,1224,569.2,440,0,50,79.2,2,HERB005,220,440,Aloe Vera Gel,0,low,569.2,129.2,519.2,2025,12,52,17,2025-12-27,HERB005,140,280,160,36.36363636363637
110460488,#ORD60488,2025-12-08,paid,1445,778.0,600,0,70,108.0,2,HERB003,300,600,Tulsi Shampoo,0,low,778.0,178.0,708.0,2025,12,50,36,2025-12-08,HERB003,190,380,220,36.666666666666664
110460489,#ORD60489,2025-12-23,paid,1073,176.2,90,0,70,16.2,1,HERB004,90,90,Sandalwood Soap,0,high,176.2,86.2,106.19999999999999,2025,12,52,21,2025-12-23,HERB004,50,50,40,44.44444444444444
110460491,#ORD60491,2025-12-20,paid,1365,1485.0,1250,20,30,225.0,5,HERB001,250,1250,Amla Hair Oil,0,medium,1465.0,255.0,1435.0,2025,12,51,24,2025-11-15,HERB001,160,800,450,36.0
110460492,#ORD60492,2025-12-16,paid,1380,444.8,360,30,50,64.8,2,HERB002,180,360,Neem Face Wash,0,medium,414.8,114.8,364.8,2025,12,51,28,2025-12-16,HERB002,110,220,140,38.88888888888889
110460493,#ORD60493,2025-12-04,paid,1468,1062.0,900,50,50,162.0,5,HERB002,180,900,Neem Face Wash,0,low,1012.0,212.0,962.0,2025,12,49,40,2025-12-04,HERB002,110,550,350,38.88888888888889
110460494,#ORD60494,2025-12-12,paid,1436,1485.0,1250,20,30,225.0,5,HERB001,250,1250,Amla Hair Oil,0,high,1465.0,255.0,1435.0,2025,12,50,32,2025-12-12,HERB001,160,800,450,36.0
110460498,#ORD60498,2025-12-04,paid,1153,444.8,360,50,70,64.8,2,HERB002,180,360,Neem Face Wash,0,low,394.8,134.8,324.8,2025,12,49,40,2025-12-04,HERB002,110,220,140,38.88888888888889
110460499,#ORD60499,2025-12-06,paid,1381,1446.0,1200,20,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,high,1426.0,266.0,1376.0,2025,12,49,38,2025-11-17,HERB003,190,760,440,36.666666666666664
